order,avg length,B_time,BPlus_time,BStar_time
2645,168877,6,5,6
2646,168877,6,5,6
2647,168877,6,5,6
2648,168877,6,5,6
2649,168877,5,5,6
2650,168877,6,5,6
2651,168877,6,5,6
2652,168877,6,5,6
2653,168877,6,5,6
2654,168877,6,5,6
2655,168877,5,5,6
2656,168877,6,5,6
2657,168877,6,5,6
2658,168877,6,5,6
2659,168877,6,5,6
2660,168877,6,5,6
2661,168877,6,5,6
2662,168877,6,5,6
2663,168877,6,5,6
2664,168877,6,5,6
2665,168877,6,5,6
2666,168877,6,5,6
2667,168877,6,5,6
2668,168877,6,5,6
2669,168877,6,5,6
2670,168877,6,5,5
2671,168877,6,5,6
2672,168877,6,5,6
2673,168877,6,5,6
2674,168877,5,5,6
2675,168877,6,5,6
2676,168877,6,5,6
2677,168877,6,5,6
2678,168877,6,5,6
2679,168877,6,5,6
2680,168877,6,5,6
2681,168877,6,5,6
2682,168877,6,5,6
2683,168877,6,5,6
2684,168877,6,5,5
2685,168877,6,5,6
2686,168877,6,5,6
2687,168877,6,6,6
2688,168877,6,5,6
2689,168877,6,5,6
2690,168877,6,5,6
2691,168877,6,5,6
2692,168877,6,5,6
2693,168877,6,5,6
2694,168877,6,5,6
2695,168877,6,5,6
2696,168877,6,5,6
2697,168877,6,6,6
2698,168877,6,5,6
2699,168877,6,5,6
2700,168877,6,5,6
2701,168877,6,5,6
2702,168877,6,5,6
2703,168877,6,5,6
2704,168877,6,5,6
2705,168877,6,5,6
2706,168877,6,5,6
2707,168877,6,5,6
2708,168877,6,5,6
2709,168877,6,5,6
2710,168877,6,5,6
2711,168877,6,5,6
2712,168877,6,5,6
2713,168877,6,5,6
2714,168877,6,5,6
2715,168877,6,5,6
2716,168877,6,5,6
2717,168877,6,5,6
2718,168877,6,5,6
2719,168877,6,5,6
2720,168877,6,5,6
2721,168877,6,5,6
2722,168877,6,5,6
2723,168877,6,5,6
2724,168877,6,5,6
2725,168877,6,5,6
2726,168877,6,5,6
2727,168877,6,5,6
2728,168877,6,5,6
2729,168877,6,6,6
2730,168877,6,5,6
2731,168877,6,5,6
2732,168877,6,5,6
2733,168877,6,5,6
2734,168877,6,5,6
2735,168877,6,5,6
2736,168877,6,5,6
2737,168877,6,5,6
2738,168877,6,5,6
2739,168877,6,5,6
2740,168877,6,5,6
2741,168877,6,5,6
2742,168877,6,5,6
2743,168877,6,5,6
2744,168877,6,5,6
2745,168877,6,5,6
2746,168877,6,5,6
2747,168877,6,5,6
2748,168877,6,5,6
2749,168877,6,5,6
2750,168877,6,5,6
2751,168877,6,5,6
2752,168877,6,5,6
2753,168877,6,5,6
2754,168877,6,5,6
2755,168877,6,5,6
2756,168877,6,5,6
2757,168877,6,5,6
2758,168877,6,5,6
2759,168877,6,5,6
2760,168877,6,5,6
2761,168877,6,5,6
2762,168877,6,5,6
2763,168877,6,5,6
2764,168877,6,5,6
2765,168877,6,5,6
2766,168877,6,5,6
2767,168877,6,5,6
2768,168877,6,5,6
2769,168877,6,5,6
2770,168877,6,5,6
2771,168877,6,5,6
2772,168877,6,5,6
2773,168877,6,5,6
2774,168877,6,5,6
2775,168877,6,5,6
2776,168877,6,5,6
2777,168877,6,5,6
2778,168877,6,5,6
2779,168877,6,5,6
2780,168877,6,5,6
2781,168877,6,5,6
2782,168877,6,5,6
2783,168877,6,5,6
2784,168877,6,5,6
2785,168877,6,5,6
2786,168877,6,5,6
2787,168877,6,5,6
2788,168877,6,5,6
2789,168877,6,5,6
2790,168877,6,5,6
2791,168877,6,5,6
2792,168877,6,5,6
2793,168877,6,5,6
2794,168877,6,5,6
2795,168877,6,5,6
2796,168877,6,5,6
2797,168877,6,5,6
2798,168877,6,5,6
2799,168877,6,5,6
2800,168877,6,5,6
2801,168877,6,5,6
2802,168877,6,5,6
2803,168877,6,5,6
2804,168877,6,5,6
2805,168877,6,5,6
2806,168877,6,5,6
2807,168877,6,5,6
2808,168877,6,5,6
2809,168877,6,5,6
2810,168877,6,5,6
2811,168877,6,5,6
2812,168877,6,5,6
2813,168877,6,5,6
2814,168877,6,5,6
2815,168877,5,5,6
2816,168877,6,5,6
2817,168877,6,5,6
2818,168877,6,5,5
2819,168877,6,5,6
2820,168877,6,5,6
2821,168877,6,5,6
2822,168877,6,5,5
2823,168877,6,5,6
2824,168877,6,5,6
2825,168877,6,5,6
2826,168877,6,5,6
2827,168877,6,5,6
2828,168877,6,5,6
2829,168877,5,5,6
2830,168877,6,5,6
2831,168877,6,5,5
2832,168877,6,5,6
2833,168877,6,5,6
2834,168877,6,5,6
2835,168877,6,5,6
2836,168877,6,5,6
2837,168877,6,5,6
2838,168877,6,5,6
2839,168877,6,5,6
2840,168877,6,5,6
2841,168877,6,5,6
2842,168877,6,5,6
2843,168877,6,5,6
2844,168877,6,5,6
2845,168877,6,5,6
2846,168877,6,5,6
2847,168877,6,5,5
2848,168877,6,5,6
2849,168877,6,5,6
2850,168877,6,5,6
2851,168877,6,5,6
2852,168877,6,5,6
2853,168877,6,5,6
2854,168877,6,5,6
2855,168877,6,5,6
2856,168877,6,5,6
2857,168877,6,5,6
2858,168877,6,5,6
2859,168877,6,5,6
2860,168877,6,5,6
2861,168877,6,5,6
2862,168877,6,5,6
2863,168877,6,5,6
2864,168877,6,5,6
2865,168877,6,5,6
2866,168877,6,5,6
2867,168877,6,5,6
2868,168877,6,5,6
2869,168877,6,5,6
2870,168877,6,5,6
2871,168877,6,5,6
2872,168877,6,6,6
2873,168877,6,5,6
2874,168877,6,5,6
2875,168877,6,5,6
2876,168877,6,5,6
2877,168877,6,5,6
2878,168877,6,5,6
2879,168877,6,5,6
2880,168877,6,5,6
2881,168877,6,5,6
2882,168877,6,5,5
2883,168877,6,5,6
2884,168877,6,5,6
2885,168877,6,5,6
2886,168877,6,5,6
2887,168877,6,5,6
2888,168877,6,5,6
2889,168877,6,5,6
2890,168877,6,5,6
2891,168877,6,5,6
2892,168877,6,5,6
2893,168877,6,5,6
2894,168877,6,5,6
2895,168877,6,5,5
2896,168877,6,5,5
2897,168877,6,5,6
2898,168877,6,5,6
2899,168877,6,5,6
2900,168877,6,5,6
2901,168877,6,5,6
2902,168877,6,5,6
2903,168877,6,5,6
2904,168877,6,5,6
2905,168877,6,5,6
2906,168877,6,5,5
2907,168877,6,5,6
2908,168877,6,5,6
2909,168877,6,5,6
2910,168877,6,5,6
2911,168877,6,5,6
2912,168877,6,5,6
2913,168877,6,5,6
2914,168877,6,5,6
2915,168877,6,5,6
2916,168877,6,5,6
2917,168877,6,5,6
2918,168877,6,5,6
2919,168877,6,5,6
2920,168877,6,5,6
2921,168877,6,6,6
2922,168877,6,5,6
2923,168877,6,5,6
2924,168877,6,5,6
2925,168877,6,5,6
2926,168877,6,5,6
2927,168877,6,5,6
2928,168877,6,5,6
2929,168877,6,6,6
2930,168877,6,5,6
2931,168877,6,5,6
2932,168877,5,5,6
2933,168877,6,5,6
2934,168877,6,5,6
2935,168877,6,5,6
2936,168877,6,5,6
2937,168877,6,5,6
2938,168877,6,5,6
2939,168877,6,5,6
2940,168877,6,5,6
2941,168877,6,5,6
2942,168877,6,5,6
2943,168877,6,5,6
2944,168877,6,5,6
2945,168877,6,5,6
2946,168877,6,5,6
2947,168877,6,5,6
2948,168877,6,5,6
2949,168877,6,5,6
2950,168877,6,5,6
2951,168877,6,5,6
2952,168877,6,5,6
2953,168877,6,5,6
2954,168877,6,5,6
2955,168877,6,5,6
2956,168877,6,5,6
2957,168877,6,5,6
2958,168877,6,5,6
2959,168877,6,5,5
2960,168877,6,5,6
2961,168877,6,5,6
2962,168877,6,5,6
2963,168877,6,5,6
2964,168877,6,5,6
2965,168877,6,5,6
2966,168877,6,5,6
2967,168877,6,5,6
2968,168877,6,5,6
2969,168877,6,5,6
2970,168877,5,5,6
2971,168877,6,5,6
2972,168877,6,5,6
2973,168877,6,5,6
2974,168877,6,5,6
2975,168877,6,5,6
2976,168877,6,5,6
2977,168877,6,5,6
2978,168877,6,5,6
2979,168877,6,5,6
2980,168877,6,5,6
2981,168877,6,5,6
2982,168877,6,5,6
2983,168877,6,5,6
2984,168877,6,6,6
2985,168877,6,5,6
2986,168877,6,5,6
2987,168877,6,5,6
2988,168877,6,5,6
2989,168877,6,5,6
2990,168877,6,5,6
2991,168877,6,5,6
2992,168877,6,5,6
2993,168877,6,5,6
2994,168877,6,5,6
2995,168877,6,5,6
2996,168877,6,5,6
2997,168877,6,5,6
2998,168877,6,5,6
2999,168877,6,5,6
3000,168877,6,5,6
3001,168877,6,5,6
3002,168877,6,5,6
3003,168877,6,5,6
3004,168877,6,5,6
3005,168877,6,5,6
3006,168877,6,5,6
3007,168877,6,5,6
3008,168877,6,5,6
3009,168877,6,5,6
3010,168877,6,5,6
3011,168877,6,5,6
3012,168877,6,5,6
3013,168877,6,5,6
3014,168877,6,5,6
3015,168877,6,5,6
3016,168877,6,5,6
3017,168877,6,5,6
3018,168877,6,5,6
3019,168877,6,5,6
3020,168877,6,5,6
3021,168877,6,5,6
3022,168877,6,5,6
3023,168877,6,5,6
3024,168877,6,5,6
3025,168877,6,5,6
3026,168877,6,5,6
3027,168877,6,5,6
3028,168877,6,5,6
3029,168877,6,5,6
3030,168877,6,5,6
3031,168877,6,5,6
3032,168877,6,5,6
3033,168877,6,5,6
3034,168877,6,5,6
3035,168877,6,5,6
3036,168877,6,5,6
3037,168877,6,6,6
3038,168877,6,5,6
3039,168877,6,5,6
3040,168877,6,5,6
3041,168877,6,6,6
3042,168877,6,5,6
3043,168877,6,5,6
3044,168877,6,5,6
3045,168877,6,5,6
3046,168877,6,5,6
3047,168877,6,5,6
3048,168877,6,5,6
3049,168877,6,5,6
3050,168877,6,5,6
3051,168877,6,5,6
3052,168877,6,5,6
3053,168877,6,5,6
3054,168877,6,5,6
3055,168877,6,5,6
3056,168877,6,5,6
3057,168877,6,5,6
3058,168877,6,5,6
3059,168877,6,5,6
3060,168877,6,5,6
3061,168877,6,5,6
3062,168877,6,5,6
3063,168877,6,5,6
3064,168877,6,5,6
3065,168877,6,5,6
3066,168877,6,5,6
3067,168877,6,5,6
3068,168877,6,5,6
3069,168877,6,5,6
3070,168877,6,5,6
3071,168877,5,5,6
3072,168877,6,5,6
3073,168877,6,5,6
3074,168877,6,5,6
3075,168877,6,5,6
3076,168877,6,5,6
3077,168877,6,5,6
3078,168877,6,5,6
3079,168877,6,5,6
3080,168877,6,5,6
3081,168877,6,5,6
3082,168877,6,5,6
3083,168877,6,5,6
3084,168877,6,5,6
3085,168877,6,5,6
3086,168877,6,5,6
3087,168877,6,5,6
3088,168877,6,5,6
3089,168877,6,5,6
3090,168877,6,5,6
3091,168877,6,5,6
3092,168877,6,5,6
3093,168877,6,5,6
3094,168877,6,5,6
3095,168877,6,5,6
3096,168877,6,5,6
3097,168877,6,5,6
3098,168877,6,5,6
3099,168877,6,5,6
3100,168877,6,5,6
3101,168877,6,5,6
3102,168877,6,5,6
3103,168877,6,5,5
3104,168877,6,5,6
3105,168877,5,5,6
3106,168877,6,5,6
3107,168877,6,5,6
3108,168877,6,5,6
3109,168877,6,5,6
3110,168877,6,5,6
3111,168877,6,5,6
3112,168877,6,5,6
3113,168877,6,5,6
3114,168877,6,5,6
3115,168877,6,5,6
3116,168877,6,5,6
3117,168877,6,5,6
3118,168877,6,5,6
3119,168877,6,5,6
3120,168877,6,5,6
3121,168877,6,5,6
3122,168877,6,5,6
3123,168877,6,5,6
3124,168877,6,5,6
3125,168877,6,5,6
3126,168877,6,5,6
3127,168877,6,5,6
3128,168877,6,5,6
3129,168877,6,5,6
3130,168877,6,5,6
3131,168877,6,5,6
3132,168877,6,5,6
3133,168877,6,5,6
3134,168877,6,5,6
3135,168877,6,5,6
3136,168877,6,5,6
3137,168877,6,5,6
3138,168877,6,5,6
3139,168877,6,5,6
3140,168877,6,5,6
3141,168877,6,5,6
3142,168877,6,5,6
3143,168877,6,5,6
3144,168877,6,5,5
3145,168877,6,5,6
3146,168877,6,5,6
3147,168877,6,5,5
3148,168877,6,5,6
3149,168877,6,5,5
3150,168877,6,5,6
3151,168877,6,5,6
3152,168877,6,5,6
3153,168877,6,5,6
3154,168877,6,5,6
3155,168877,6,5,6
3156,168877,6,5,6
3157,168877,6,5,5
3158,168877,6,5,5
3159,168877,6,5,6
3160,168877,6,5,6
3161,168877,6,5,5
3162,168877,6,5,6
3163,168877,6,5,6
3164,168877,6,5,6
3165,168877,6,5,6
3166,168877,6,5,6
3167,168877,6,5,6
3168,168877,5,5,6
3169,168877,6,5,6
3170,168877,6,5,6
3171,168877,6,5,6
3172,168877,6,5,5
3173,168877,6,5,6
3174,168877,6,5,6
3175,168877,6,5,5
3176,168877,6,5,6
3177,168877,6,5,6
3178,168877,6,5,6
3179,168877,5,5,6
3180,168877,6,5,6
3181,168877,6,5,6
3182,168877,6,5,6
3183,168877,6,5,5
3184,168877,6,5,6
3185,168877,6,5,6
3186,168877,6,5,5
3187,168877,6,5,5
3188,168877,6,5,6
3189,168877,6,5,6
3190,168877,6,5,6
3191,168877,5,5,6
3192,168877,6,5,5
3193,168877,6,5,6
3194,168877,6,5,6
3195,168877,6,5,6
3196,168877,6,5,6
3197,168877,6,5,6
3198,168877,6,5,6
3199,168877,6,5,6
3200,168877,5,5,6
3201,168877,5,5,6
3202,168877,6,5,6
3203,168877,6,5,6
3204,168877,6,5,5
3205,168877,6,5,5
3206,168877,6,5,5
3207,168877,6,5,6
3208,168877,6,5,6
3209,168877,6,5,6
3210,168877,6,5,6
3211,168877,6,5,6
3212,168877,6,5,6
3213,168877,5,5,6
3214,168877,6,5,5
3215,168877,6,5,6
3216,168877,6,5,6
3217,168877,5,5,6
3218,168877,6,5,6
3219,168877,6,5,6
3220,168877,6,5,6
3221,168877,6,5,6
3222,168877,5,5,6
3223,168877,5,5,6
3224,168877,6,5,5
3225,168877,6,5,5
3226,168877,6,5,6
3227,168877,5,5,6
3228,168877,6,5,6
3229,168877,6,5,6
3230,168877,6,5,5
3231,168877,6,5,6
3232,168877,5,5,6
3233,168877,5,5,6
3234,168877,6,5,6
3235,168877,6,5,5
3236,168877,6,5,6
3237,168877,6,5,6
3238,168877,6,5,6
3239,168877,5,5,6
3240,168877,5,5,6
3241,168877,6,5,6
3242,168877,6,5,5
3243,168877,6,5,6
3244,168877,6,5,6
3245,168877,6,5,6
3246,168877,6,5,5
3247,168877,6,5,6
3248,168877,6,5,6
3249,168877,6,5,6
3250,168877,6,5,5
3251,168877,6,5,5
3252,168877,6,5,6
3253,168877,6,5,6
3254,168877,6,5,6
3255,168877,6,5,6
3256,168877,6,5,6
3257,168877,6,5,6
3258,168877,5,5,6
3259,168877,6,5,6
3260,168877,6,5,6
3261,168877,6,5,5
3262,168877,6,5,6
3263,168877,6,5,6
3264,168877,6,5,5
3265,168877,6,5,6
3266,168877,5,5,6
3267,168877,5,5,6
3268,168877,5,5,6
3269,168877,6,6,6
3270,168877,6,5,5
3271,168877,5,5,6
3272,168877,6,5,6
3273,168877,6,5,6
3274,168877,6,5,6
3275,168877,6,5,5
3276,168877,6,5,6
3277,168877,6,5,5
3278,168877,6,5,6
3279,168877,6,5,5
3280,168877,6,5,6
3281,168877,5,5,6
3282,168877,6,5,6
3283,168877,6,5,6
3284,168877,5,5,6
3285,168877,6,5,6
3286,168877,6,5,6
3287,168877,6,5,6
3288,168877,6,5,6
3289,168877,5,5,6
3290,168877,6,5,5
3291,168877,6,5,6
3292,168877,6,5,6
3293,168877,6,5,6
3294,168877,5,5,6
3295,168877,5,5,6
3296,168877,6,5,6
3297,168877,6,5,6
3298,168877,6,5,6
3299,168877,6,5,6
3300,168877,6,5,6
3301,168877,6,5,6
3302,168877,6,5,5
3303,168877,6,5,6
3304,168877,6,5,6
3305,168877,6,5,6
3306,168877,6,5,5
3307,168877,6,5,6
3308,168877,5,5,6
3309,168877,5,5,6
3310,168877,5,5,5
3311,168877,6,5,5
3312,168877,6,5,6
3313,168877,6,5,5
3314,168877,6,5,5
3315,168877,6,5,6
3316,168877,5,5,6
3317,168877,6,5,6
3318,168877,6,5,6
3319,168877,5,5,6
3320,168877,6,5,5
3321,168877,6,5,5
3322,168877,6,5,6
3323,168877,6,5,6
3324,168877,6,5,6
3325,168877,5,5,6
3326,168877,6,5,5
3327,168877,6,5,6
3328,168877,6,5,6
3329,168877,5,5,6
3330,168877,6,5,5
3331,168877,6,5,6
3332,168877,6,5,6
3333,168877,6,5,6
3334,168877,6,5,5
3335,168877,6,5,6
3336,168877,6,5,6
3337,168877,6,5,6
3338,168877,6,5,6
3339,168877,6,5,6
3340,168877,6,5,6
3341,168877,6,5,6
3342,168877,6,5,5
3343,168877,6,5,6
3344,168877,6,5,6
3345,168877,6,5,6
3346,168877,6,5,6
3347,168877,5,5,6
3348,168877,6,5,5
3349,168877,6,5,6
3350,168877,6,5,6
3351,168877,6,5,6
3352,168877,5,5,6
3353,168877,6,5,6
3354,168877,6,5,6
3355,168877,6,5,6
3356,168877,5,5,6
3357,168877,6,5,5
3358,168877,6,5,6
3359,168877,6,5,6
3360,168877,6,5,6
3361,168877,6,5,6
3362,168877,6,5,5
3363,168877,6,5,6
3364,168877,6,5,6
3365,168877,6,5,6
3366,168877,6,5,6
3367,168877,6,5,6
3368,168877,6,5,5
3369,168877,6,5,6
3370,168877,6,5,5
3371,168877,6,5,5
3372,168877,6,5,5
3373,168877,6,5,6
3374,168877,6,5,6
3375,168877,6,5,6
3376,168877,6,5,6
3377,168877,6,5,5
3378,168877,6,5,6
3379,168877,6,5,6
3380,168877,6,5,6
3381,168877,6,5,6
3382,168877,6,5,6
3383,168877,6,5,6
3384,168877,6,5,6
3385,168877,6,5,6
3386,168877,5,5,6
3387,168877,6,5,6
3388,168877,5,5,6
3389,168877,6,5,6
3390,168877,6,5,6
3391,168877,6,5,6
3392,168877,6,5,6
3393,168877,6,5,6
3394,168877,6,5,6
3395,168877,6,5,6
3396,168877,5,5,6
3397,168877,6,5,6
3398,168877,6,5,6
3399,168877,6,5,6
3400,168877,6,5,6
3401,168877,6,5,6
3402,168877,6,5,6
3403,168877,6,5,6
3404,168877,6,5,6
3405,168877,6,5,6
3406,168877,6,5,5
3407,168877,6,5,6
3408,168877,6,5,6
3409,168877,6,5,6
3410,168877,6,5,6
3411,168877,6,5,5
3412,168877,6,5,6
3413,168877,6,5,6
3414,168877,6,5,6
3415,168877,6,5,6
3416,168877,6,5,5
3417,168877,6,5,6
3418,168877,6,5,6
3419,168877,6,5,5
3420,168877,6,5,6
3421,168877,6,5,6
3422,168877,6,5,6
3423,168877,6,5,6
3424,168877,6,5,6
3425,168877,6,5,6
3426,168877,5,5,6
3427,168877,6,5,6
3428,168877,5,5,6
3429,168877,6,5,6
3430,168877,6,5,5
3431,168877,6,5,6
3432,168877,6,5,5
3433,168877,6,5,6
3434,168877,6,5,6
3435,168877,6,5,6
3436,168877,6,5,6
3437,168877,6,5,6
3438,168877,6,5,6
3439,168877,6,5,6
3440,168877,6,5,6
3441,168877,6,5,5
3442,168877,6,5,6
3443,168877,6,5,6
3444,168877,6,5,6
3445,168877,6,5,6
3446,168877,6,5,6
3447,168877,6,5,6
3448,168877,6,5,6
3449,168877,6,5,6
3450,168877,6,5,6
3451,168877,6,5,5
3452,168877,6,5,6
3453,168877,6,5,6
3454,168877,6,5,6
3455,168877,6,5,6
3456,168877,6,5,6
3457,168877,6,5,6
3458,168877,5,5,6
3459,168877,6,5,6
3460,168877,6,5,5
3461,168877,6,5,6
3462,168877,6,5,6
3463,168877,6,5,6
3464,168877,6,5,6
3465,168877,6,5,6
3466,168877,6,5,6
3467,168877,6,5,6
3468,168877,5,5,6
3469,168877,6,5,6
3470,168877,6,5,6
3471,168877,6,5,6
3472,168877,6,5,5
3473,168877,6,5,6
3474,168877,6,5,6
3475,168877,6,5,5
3476,168877,6,5,6
3477,168877,6,5,6
3478,168877,5,5,6
3479,168877,6,5,6
3480,168877,6,5,5
3481,168877,6,5,6
3482,168877,6,5,6
3483,168877,6,5,6
3484,168877,6,5,6
3485,168877,6,5,6
3486,168877,6,5,6
3487,168877,6,5,6
3488,168877,6,5,6
3489,168877,6,5,6
3490,168877,5,5,6
3491,168877,6,5,6
3492,168877,6,5,6
3493,168877,6,5,5
3494,168877,6,5,6
3495,168877,6,5,6
3496,168877,5,5,6
3497,168877,6,5,6
3498,168877,6,5,5
3499,168877,6,5,6
3500,168877,6,5,6
3501,168877,6,5,5
3502,168877,6,5,6
3503,168877,6,5,5
3504,168877,6,5,6
3505,168877,6,5,6
3506,168877,6,5,6
3507,168877,6,5,5
3508,168877,6,5,5
3509,168877,6,5,6
3510,168877,6,5,6
3511,168877,6,5,6
3512,168877,6,5,6
3513,168877,6,5,6
3514,168877,5,5,6
3515,168877,6,5,6
3516,168877,6,5,5
3517,168877,6,5,6
3518,168877,6,5,6
3519,168877,6,5,6
3520,168877,6,5,5
3521,168877,6,5,6
3522,168877,5,5,6
3523,168877,6,5,5
3524,168877,6,5,5
3525,168877,6,5,6
3526,168877,6,5,6
3527,168877,5,5,6
3528,168877,6,5,6
3529,168877,6,5,6
3530,168877,6,5,6
3531,168877,5,5,6
3532,168877,6,5,6
3533,168877,6,5,6
3534,168877,6,5,5
3535,168877,6,5,6
3536,168877,5,5,6
3537,168877,6,5,6
3538,168877,6,5,6
3539,168877,6,5,6
3540,168877,6,5,5
3541,168877,6,5,6
3542,168877,6,5,6
3543,168877,5,5,6
3544,168877,5,5,6
3545,168877,6,5,5
3546,168877,6,5,6
3547,168877,6,5,6
3548,168877,5,5,6
3549,168877,5,5,6
3550,168877,6,5,6
3551,168877,6,5,5
3552,168877,6,5,6
3553,168877,5,5,6
3554,168877,6,5,6
3555,168877,6,5,6
3556,168877,6,5,6
3557,168877,6,5,6
3558,168877,6,5,6
3559,168877,5,5,6
3560,168877,6,5,5
3561,168877,6,5,6
3562,168877,6,5,6
3563,168877,5,5,6
3564,168877,5,5,6
3565,168877,6,5,6
3566,168877,6,5,6
3567,168877,6,5,6
3568,168877,5,5,6
3569,168877,5,5,6
3570,168877,6,5,5
3571,168877,6,5,6
3572,168877,6,5,6
3573,168877,5,5,6
3574,168877,5,5,6
3575,168877,6,5,6
3576,168877,6,5,6
3577,168877,6,5,6
3578,168877,6,5,5
3579,168877,6,5,6
3580,168877,6,5,6
3581,168877,6,5,5
3582,168877,6,5,6
3583,168877,6,5,6
3584,168877,6,5,6
3585,168877,6,5,6
3586,168877,5,5,6
3587,168877,5,5,6
3588,168877,6,5,5
3589,168877,6,5,6
3590,168877,6,5,6
3591,168877,5,5,6
3592,168877,6,5,6
3593,168877,6,5,6
3594,168877,6,5,6
3595,168877,5,5,6
3596,168877,5,5,6
3597,168877,6,5,6
3598,168877,6,5,6
3599,168877,6,5,6
3600,168877,6,5,6
3601,168877,6,5,6
3602,168877,5,5,6
3603,168877,6,5,6
3604,168877,6,5,6
3605,168877,6,5,6
3606,168877,5,5,6
3607,168877,5,5,6
3608,168877,6,5,6
3609,168877,6,5,5
3610,168877,6,5,6
3611,168877,5,5,6
3612,168877,6,5,5
3613,168877,6,5,6
3614,168877,6,5,6
3615,168877,6,5,5
3616,168877,6,5,5
3617,168877,6,5,6
3618,168877,6,5,5
3619,168877,6,5,6
3620,168877,6,5,6
3621,168877,5,5,6
3622,168877,6,5,6
3623,168877,6,5,6
3624,168877,5,5,6
3625,168877,6,5,6
3626,168877,6,5,6
3627,168877,6,5,5
3628,168877,6,5,6
3629,168877,6,5,6
3630,168877,5,5,6
3631,168877,6,5,5
3632,168877,6,5,6
3633,168877,5,5,6
3634,168877,6,5,6
3635,168877,5,5,6
3636,168877,6,5,5
3637,168877,6,5,6
3638,168877,6,5,6
3639,168877,5,5,6
3640,168877,6,5,6
3641,168877,6,5,6
3642,168877,6,5,6
3643,168877,6,5,6
3644,168877,5,5,6
3645,168877,6,5,6
3646,168877,6,5,6
3647,168877,6,5,6
3648,168877,5,5,6
3649,168877,6,5,6
3650,168877,5,5,5
3651,168877,6,5,6
3652,168877,6,5,6
3653,168877,6,5,6
3654,168877,6,5,6
3655,168877,6,5,6
3656,168877,5,5,6
3657,168877,6,5,6
3658,168877,6,5,6
3659,168877,6,5,6
3660,168877,6,5,5
3661,168877,6,5,6
3662,168877,6,5,5
3663,168877,6,5,6
3664,168877,6,5,6
3665,168877,6,5,6
3666,168877,6,5,5
3667,168877,6,5,6
3668,168877,5,5,6
3669,168877,6,5,6
3670,168877,6,5,6
3671,168877,5,5,5
3672,168877,6,5,6
3673,168877,5,5,6
3674,168877,6,5,5
3675,168877,6,5,6
3676,168877,5,5,5
3677,168877,6,5,6
3678,168877,6,5,6
3679,168877,6,5,5
3680,168877,5,5,6
3681,168877,6,5,6
3682,168877,5,5,6
3683,168877,6,5,6
3684,168877,6,5,6
3685,168877,6,5,6
3686,168877,6,5,6
3687,168877,6,5,5
3688,168877,6,5,5
3689,168877,6,5,6
3690,168877,6,5,6
3691,168877,6,5,6
3692,168877,6,5,6
3693,168877,6,5,6
3694,168877,6,5,6
3695,168877,5,5,6
3696,168877,5,5,6
3697,168877,6,5,6
3698,168877,6,5,6
3699,168877,6,5,6
3700,168877,6,5,5
3701,168877,6,5,6
3702,168877,5,5,6
3703,168877,6,5,5
3704,168877,6,5,6
3705,168877,5,5,6
3706,168877,6,5,6
3707,168877,6,5,6
3708,168877,6,5,6
3709,168877,6,5,6
3710,168877,6,5,6
3711,168877,6,5,6
3712,168877,6,5,6
3713,168877,6,5,6
3714,168877,6,5,6
3715,168877,6,5,6
3716,168877,5,5,6
3717,168877,6,5,6
3718,168877,5,5,6
3719,168877,5,5,6
3720,168877,6,5,6
3721,168877,6,5,6
3722,168877,6,5,5
3723,168877,6,5,5
3724,168877,6,5,6
3725,168877,6,5,6
3726,168877,6,5,5
3727,168877,6,5,6
3728,168877,6,5,6
3729,168877,6,5,6
3730,168877,6,5,6
3731,168877,6,5,5
3732,168877,6,5,5
3733,168877,6,5,6
3734,168877,5,5,6
3735,168877,5,5,5
3736,168877,6,5,6
3737,168877,5,5,6
3738,168877,6,5,6
3739,168877,6,5,6
3740,168877,5,5,6
3741,168877,6,5,5
3742,168877,6,5,6
3743,168877,6,5,5
3744,168877,6,5,6
3745,168877,6,5,6
3746,168877,5,5,5
3747,168877,6,5,6
3748,168877,5,5,6
3749,168877,5,5,6
3750,168877,6,5,5
3751,168877,6,5,6
3752,168877,6,5,6
3753,168877,6,5,6
3754,168877,6,5,6
3755,168877,6,5,6
3756,168877,6,5,6
3757,168877,6,5,5
3758,168877,6,5,6
3759,168877,6,5,5
3760,168877,6,5,6
3761,168877,6,5,6
3762,168877,6,5,6
3763,168877,6,5,6
3764,168877,6,5,6
3765,168877,5,5,6
3766,168877,6,5,5
3767,168877,6,5,6
3768,168877,5,5,6
3769,168877,6,5,6
3770,168877,6,5,6
3771,168877,6,5,6
3772,168877,6,5,6
3773,168877,6,5,6
3774,168877,6,5,5
3775,168877,6,5,5
3776,168877,6,5,6
3777,168877,6,5,5
3778,168877,6,5,6
3779,168877,6,5,6
3780,168877,6,5,5
3781,168877,6,5,6
3782,168877,6,5,6
3783,168877,6,5,6
3784,168877,5,5,6
3785,168877,6,5,6
3786,168877,6,5,6
3787,168877,6,5,6
3788,168877,6,5,6
3789,168877,6,5,6
3790,168877,5,5,6
3791,168877,5,5,6
3792,168877,5,5,5
3793,168877,6,5,5
3794,168877,6,5,5
3795,168877,6,5,6
3796,168877,5,5,6
3797,168877,5,5,6
3798,168877,6,5,5
3799,168877,6,5,6
3800,168877,6,5,5
3801,168877,6,5,6
3802,168877,6,5,6
3803,168877,6,5,6
3804,168877,6,5,6
3805,168877,5,5,6
3806,168877,5,5,6
3807,168877,6,5,6
3808,168877,6,5,6
