order,B_time,B_split,B_util,BPlus_time,BPlus_split,BPlus_util,BStar_time,BStar_split,BStar_util
1739,31,65,0.858273,30,65,0.858831,48,62,0.884682
1740,32,65,0.85778,33,65,0.858338,45,63,0.870777
1741,31,64,0.870277,30,64,0.870834,46,62,0.883665
1742,30,64,0.869777,29,64,0.870334,45,62,0.883158
1743,32,64,0.869278,31,64,0.869834,45,62,0.882651
1744,30,64,0.86878,31,64,0.869336,44,61,0.895929
1745,31,64,0.868282,30,64,0.868837,45,60,0.909628
1746,31,64,0.867784,31,64,0.86834,44,62,0.881135
1747,31,64,0.867288,33,64,0.867843,43,62,0.880631
1748,31,64,0.866791,29,64,0.867346,43,60,0.908067
1749,29,64,0.866296,31,64,0.86685,44,62,0.879624
1750,30,64,0.865801,29,64,0.866355,45,61,0.892857
1751,30,64,0.865306,31,64,0.86586,45,62,0.878619
1752,30,64,0.864813,33,64,0.865366,48,61,0.891838
1753,31,64,0.864319,31,64,0.864872,44,63,0.864319
1754,31,64,0.863826,31,64,0.864379,45,61,0.890821
1755,31,64,0.863334,31,64,0.863887,44,62,0.876616
1756,32,64,0.862843,32,64,0.863395,46,62,0.876117
1757,31,64,0.862351,33,64,0.862903,45,61,0.8893
1758,32,64,0.861861,31,64,0.862413,44,61,0.888794
1759,32,64,0.861371,30,64,0.861922,45,60,0.902389
1760,30,64,0.860882,29,64,0.861433,44,61,0.887784
1761,31,64,0.860393,30,64,0.860943,44,62,0.873629
1762,31,64,0.859904,29,64,0.860455,45,62,0.873134
1763,32,64,0.859417,31,64,0.859967,45,61,0.886273
1764,31,64,0.858929,31,64,0.859479,46,59,0.914344
1765,32,64,0.858443,36,64,0.858992,50,61,0.885269
1766,33,64,0.857957,32,64,0.858506,50,61,0.884768
1767,32,64,0.857471,31,64,0.85802,47,62,0.870663
1768,32,64,0.856986,32,64,0.857535,46,60,0.897795
1769,31,64,0.856502,30,64,0.85705,46,61,0.883267
1770,30,64,0.856018,30,64,0.856566,44,61,0.882768
1771,30,63,0.868697,30,64,0.856082,44,63,0.855534
1772,33,63,0.868206,31,64,0.855599,45,61,0.881772
1773,30,64,0.854569,29,64,0.855116,44,60,0.895263
1774,32,63,0.867227,31,64,0.854634,49,59,0.90919
1775,32,63,0.866739,31,64,0.854153,45,63,0.853606
1776,31,63,0.866251,30,63,0.866797,44,58,0.923054
1777,32,63,0.865763,31,63,0.866309,45,60,0.893248
1778,30,63,0.865276,31,63,0.865822,45,59,0.907145
1779,31,63,0.86479,30,63,0.865335,45,62,0.86479
1780,31,63,0.864304,31,63,0.864849,44,60,0.891742
1781,32,63,0.863819,31,63,0.864363,46,61,0.877316
1782,32,63,0.863334,30,63,0.863878,45,61,0.876824
1783,31,63,0.86285,31,63,0.863394,44,62,0.86285
1784,31,63,0.862366,31,63,0.86291,45,61,0.875841
1785,30,63,0.861883,30,63,0.862426,45,61,0.87535
1786,30,63,0.861401,32,63,0.861943,44,60,0.888747
1787,31,63,0.860919,31,63,0.861461,50,59,0.902576
1788,32,63,0.860437,31,63,0.860979,45,59,0.902071
1789,30,63,0.859956,29,63,0.860498,46,59,0.901567
1790,34,63,0.859476,30,63,0.860017,45,59,0.901063
1791,31,63,0.858996,30,63,0.859537,45,59,0.90056
1792,32,63,0.858516,32,63,0.859057,51,60,0.885771
1793,31,63,0.858038,31,63,0.858578,47,61,0.871445
1794,31,63,0.857559,31,63,0.8581,45,59,0.899054
1795,32,63,0.857082,32,63,0.857622,51,61,0.870474
1796,35,63,0.856604,31,63,0.857144,45,60,0.883798
1797,30,63,0.856128,31,63,0.856667,46,59,0.897553
1798,33,63,0.855652,32,63,0.856191,47,59,0.897054
1799,32,63,0.855176,35,63,0.855715,48,59,0.896555
1800,31,63,0.854701,30,63,0.855239,45,59,0.896057
1801,32,63,0.854226,31,63,0.854764,46,59,0.89556
1802,31,63,0.853752,31,63,0.85429,46,59,0.895063
1803,32,63,0.853279,31,63,0.853816,47,59,0.894566
1804,31,63,0.852806,32,63,0.853343,46,59,0.894071
1805,32,63,0.852333,33,63,0.85287,45,59,0.893575
1806,31,63,0.851861,31,63,0.852398,45,60,0.878905
1807,31,63,0.85139,30,63,0.851926,45,61,0.864693
1808,31,63,0.850919,31,63,0.851455,46,59,0.892092
1809,31,63,0.850449,30,63,0.850984,47,59,0.891599
1810,31,63,0.849979,31,63,0.850514,45,58,0.905715
1811,32,63,0.849509,30,63,0.850045,46,59,0.890615
1812,30,63,0.849041,29,63,0.849575,47,58,0.904715
1813,30,63,0.848572,31,63,0.849107,44,58,0.904216
1814,30,63,0.848104,32,63,0.848639,54,60,0.875028
1815,31,63,0.847637,31,63,0.848171,53,61,0.860882
1816,36,63,0.84717,30,63,0.847704,45,57,0.917768
1817,33,63,0.846704,30,63,0.847238,44,58,0.902226
1818,31,63,0.846238,31,63,0.846772,44,60,0.873103
1819,32,63,0.845773,32,63,0.846306,48,60,0.872623
1820,31,63,0.845309,32,63,0.845841,46,60,0.872144
1821,31,63,0.844844,30,63,0.845377,46,59,0.885724
1822,31,63,0.844381,30,63,0.844913,46,59,0.885238
1823,30,63,0.843917,30,63,0.844449,44,58,0.899256
1824,30,63,0.843455,30,63,0.843986,44,59,0.884267
1825,31,63,0.842993,30,63,0.843524,45,58,0.898271
1826,31,63,0.842531,30,63,0.843062,43,58,0.897779
1827,30,63,0.84207,30,63,0.8426,45,58,0.897287
1828,32,63,0.841609,30,63,0.842139,49,61,0.854759
1829,30,63,0.841149,30,63,0.841679,45,58,0.896306
1830,31,63,0.840689,30,63,0.841219,45,61,0.853825
1831,31,63,0.84023,30,63,0.84076,46,58,0.895327
1832,30,63,0.839772,31,63,0.840301,46,59,0.880406
1833,32,63,0.839313,32,63,0.839842,44,59,0.879925
1834,30,63,0.838856,30,63,0.839384,45,59,0.879446
1835,31,63,0.838399,30,63,0.838927,46,58,0.893376
1836,31,63,0.837942,30,63,0.83847,47,60,0.864543
1837,31,63,0.837486,30,63,0.838013,47,59,0.878009
1838,34,63,0.83703,31,63,0.837558,45,59,0.877532
1839,32,63,0.836575,31,63,0.837102,43,58,0.891432
1840,31,63,0.83612,30,63,0.836647,45,57,0.905797
1841,32,63,0.835666,30,63,0.836193,44,59,0.876102
1842,31,63,0.835213,30,63,0.835739,45,58,0.889981
1843,31,63,0.834759,30,63,0.835285,44,59,0.875151
1844,32,63,0.834307,30,63,0.834832,44,57,0.903832
1845,31,63,0.833854,30,63,0.83438,45,58,0.888533
1846,31,63,0.833403,30,63,0.833928,44,59,0.873729
1847,31,63,0.832952,30,63,0.833476,43,60,0.859394
1848,31,63,0.832501,31,63,0.833025,46,58,0.887091
1849,31,63,0.832051,31,63,0.832575,46,58,0.886611
1850,31,63,0.831601,31,63,0.832125,44,56,0.91617
1851,31,63,0.831152,31,63,0.831675,44,58,0.885653
1852,31,63,0.830703,31,63,0.831226,44,57,0.899928
1853,32,63,0.830254,29,63,0.830778,44,58,0.884697
1854,32,63,0.829807,30,63,0.830329,46,57,0.898957
1855,33,63,0.829359,30,63,0.829882,47,58,0.883744
1856,35,63,0.828912,30,63,0.829435,45,60,0.855227
1857,31,63,0.828466,31,63,0.828988,45,57,0.897505
1858,32,63,0.82802,30,63,0.828542,44,57,0.897022
1859,31,63,0.827575,30,63,0.828096,45,57,0.896539
1860,31,63,0.82713,31,63,0.827651,45,57,0.896057
1861,31,63,0.826685,31,63,0.827206,45,57,0.895576
1862,32,63,0.826241,31,63,0.826762,45,59,0.866221
1863,32,63,0.825798,30,63,0.826318,45,58,0.879949
1864,31,63,0.825355,31,63,0.825875,45,57,0.894134
1865,32,63,0.824912,31,63,0.825432,44,57,0.893655
1866,31,63,0.82447,30,63,0.82499,44,60,0.850644
1867,30,63,0.824029,31,63,0.824548,45,58,0.878063
1868,31,63,0.823588,31,63,0.824106,45,56,0.907342
1869,31,63,0.823147,30,63,0.823665,49,57,0.891742
1870,31,63,0.822707,32,63,0.823225,45,59,0.862515
1871,31,63,0.822267,31,63,0.822785,45,57,0.890789
1872,31,63,0.821828,30,63,0.822345,46,57,0.890313
1873,33,63,0.821389,34,63,0.821906,48,57,0.889838
1874,35,63,0.820951,31,63,0.821468,49,59,0.860674
1875,33,63,0.820513,31,63,0.82103,45,56,0.903955
1876,31,63,0.820075,31,63,0.820592,46,57,0.888415
1877,31,63,0.819639,31,63,0.820155,46,57,0.887942
1878,31,63,0.819202,31,63,0.819718,46,57,0.887469
1879,32,63,0.818766,31,63,0.819282,47,56,0.90203
1880,31,63,0.818331,30,63,0.818846,45,58,0.871992
1881,31,63,0.817896,30,63,0.818411,45,58,0.871528
1882,30,63,0.817461,30,63,0.817976,45,57,0.885583
1883,32,63,0.817027,31,63,0.817542,44,57,0.885112
1884,30,63,0.816593,30,63,0.817108,45,57,0.884643
1885,32,63,0.81616,30,63,0.816674,46,55,0.914662
1886,32,63,0.815727,31,63,0.816241,44,55,0.914177
1887,31,63,0.815295,30,63,0.815809,45,56,0.898206
1888,32,63,0.814863,30,63,0.815376,44,57,0.882768
1889,30,63,0.814432,30,63,0.814945,47,57,0.882301
1890,31,63,0.814001,32,63,0.814514,46,57,0.881834
1891,31,63,0.81357,33,63,0.814083,45,56,0.896306
1892,39,63,0.81314,32,63,0.813653,46,56,0.895833
1893,32,63,0.812711,30,63,0.813223,45,57,0.880437
1894,31,63,0.812282,30,63,0.812793,44,56,0.894887
1895,31,63,0.811853,30,63,0.812365,44,55,0.909835
1896,30,63,0.811425,30,63,0.811936,46,56,0.893943
1897,31,63,0.810997,31,63,0.811508,46,55,0.908876
1898,31,63,0.81057,30,63,0.81108,47,56,0.893001
1899,32,63,0.810143,31,63,0.810653,46,58,0.863267
1900,31,63,0.809717,31,63,0.810227,44,56,0.892061
1901,30,63,0.809291,30,63,0.809801,44,56,0.891591
1902,30,63,0.808865,29,63,0.809375,43,57,0.876271
1903,30,63,0.80844,29,63,0.808949,44,56,0.890654
1904,31,63,0.808016,30,63,0.808525,45,56,0.890187
1905,31,63,0.807591,31,63,0.8081,45,57,0.874891
1906,31,63,0.807168,30,63,0.807676,45,56,0.889252
1907,31,63,0.806744,31,63,0.807253,45,57,0.873973
1908,31,63,0.806322,29,63,0.80683,43,57,0.873515
1909,32,63,0.805899,30,63,0.806407,46,58,0.858745
1910,31,63,0.805477,30,63,0.805985,48,56,0.88739
1911,32,63,0.805056,30,63,0.805563,49,56,0.886926
1912,31,63,0.804635,30,63,0.805142,44,58,0.857398
1913,30,63,0.804214,30,63,0.804721,45,56,0.885999
1914,32,63,0.803794,31,63,0.8043,45,57,0.870777
1915,31,63,0.803374,31,63,0.80388,45,56,0.885073
1916,32,63,0.802955,31,63,0.803461,45,55,0.899863
1917,32,63,0.802536,36,63,0.803042,52,56,0.88415
1918,33,63,0.802118,31,63,0.802623,44,55,0.898925
1919,31,63,0.8017,29,63,0.802205,43,56,0.883228
1920,31,63,0.801282,30,63,0.801787,44,56,0.882768
1921,30,63,0.800865,30,63,0.801369,46,56,0.882309
1922,30,63,0.800448,30,63,0.800953,45,56,0.88185
1923,32,63,0.800032,30,63,0.800536,46,55,0.896588
1924,33,63,0.799616,30,63,0.80012,46,56,0.880933
1925,31,63,0.799201,30,63,0.799704,44,54,0.911369
1926,31,63,0.798786,30,63,0.799289,43,54,0.910896
1927,31,63,0.798371,31,63,0.798874,45,55,0.894726
1928,31,63,0.797957,32,63,0.79846,49,56,0.879105
1929,33,63,0.797544,31,63,0.798046,44,55,0.893799
1930,32,63,0.79713,31,63,0.797633,45,56,0.878194
1931,31,63,0.796718,28,63,0.797219,45,56,0.87774
1932,31,63,0.796305,29,63,0.796807,44,56,0.877285
1933,30,63,0.795893,29,63,0.796395,45,55,0.891949
1934,31,63,0.795482,31,63,0.795983,46,54,0.907128
1935,29,63,0.795071,30,63,0.795571,46,55,0.891027
1936,30,63,0.79466,29,63,0.795161,47,55,0.890567
1937,31,63,0.79425,30,63,0.79475,47,56,0.875021
1938,31,63,0.79384,30,63,0.79434,48,56,0.874569
1939,31,63,0.79343,29,63,0.79393,45,55,0.889189
1940,32,63,0.793021,29,63,0.793521,46,54,0.904323
1941,29,63,0.792613,29,63,0.793112,43,55,0.888273
1942,30,63,0.792205,31,63,0.792704,44,54,0.903391
1943,31,63,0.791797,32,63,0.792296,47,55,0.887359
1944,31,63,0.79139,31,63,0.791888,45,56,0.87187
1945,30,63,0.790983,31,63,0.791481,45,54,0.901998
1946,31,63,0.790576,30,63,0.791074,47,55,0.885991
1947,30,63,0.79017,30,63,0.790668,44,55,0.885536
1948,32,63,0.789765,30,63,0.790262,45,55,0.885081
1949,32,63,0.789359,30,63,0.789857,46,55,0.884627
1950,31,63,0.788955,33,63,0.789452,46,56,0.869187
1951,32,63,0.78855,30,63,0.789047,46,54,0.899224
1952,31,63,0.788146,30,63,0.788643,44,55,0.883267
1953,30,63,0.787743,30,63,0.788239,46,54,0.898303
1954,31,63,0.78734,31,63,0.787836,44,55,0.882363
1955,32,63,0.786937,30,63,0.787433,46,54,0.897384
1956,42,63,0.786535,32,63,0.78703,45,55,0.881461
1957,30,63,0.786133,30,63,0.786628,44,55,0.881011
1958,31,63,0.785731,31,63,0.786226,45,55,0.880561
1959,31,63,0.78533,29,63,0.785825,47,53,0.911544
1960,31,63,0.784929,30,63,0.785424,46,56,0.864753
1961,31,63,0.784529,31,63,0.785023,49,55,0.879214
1962,31,63,0.784129,30,63,0.784623,47,53,0.91015
1963,32,63,0.78373,30,63,0.784224,45,55,0.878318
1964,32,63,0.783331,30,63,0.783824,46,56,0.862991
1965,32,63,0.782932,30,63,0.783425,46,54,0.892817
1966,31,63,0.782534,31,63,0.783027,46,54,0.892363
1967,33,63,0.782136,31,63,0.782629,45,55,0.876532
1968,33,63,0.781739,30,63,0.782231,47,54,0.891456
1969,32,63,0.781342,31,63,0.781834,47,55,0.875641
1970,32,63,0.780945,31,63,0.781437,47,55,0.875197
1971,32,63,0.780549,30,63,0.78104,46,53,0.905994
1972,31,63,0.780153,31,63,0.780644,47,56,0.85949
1973,32,63,0.779757,34,63,0.780249,52,55,0.873866
1974,31,63,0.779362,31,63,0.779853,50,53,0.904617
1975,32,63,0.778968,31,63,0.779459,46,54,0.888297
1976,33,63,0.778574,29,63,0.779064,47,54,0.887847
1977,29,63,0.77818,29,63,0.77867,44,54,0.887398
1978,31,63,0.777786,30,63,0.778276,45,54,0.886949
1979,31,63,0.777393,31,63,0.777883,46,53,0.902332
1980,33,63,0.777001,31,63,0.77749,46,54,0.886054
1981,31,63,0.776609,31,63,0.777098,44,54,0.885606
1982,31,63,0.776217,30,63,0.776706,46,54,0.885159
1983,30,63,0.775825,29,63,0.776314,45,55,0.869459
1984,35,63,0.775434,35,63,0.775923,45,53,0.900058
1985,32,63,0.775044,30,63,0.775532,47,55,0.868583
1986,31,63,0.774653,30,63,0.775141,48,55,0.868146
1987,32,63,0.774263,30,63,0.774751,49,55,0.867709
1988,32,63,0.773874,30,63,0.774362,44,55,0.867273
1989,30,63,0.773485,29,63,0.773972,43,54,0.882044
1990,30,63,0.773096,29,63,0.773583,45,54,0.881601
1991,30,63,0.772708,30,63,0.773195,46,54,0.881158
1992,31,63,0.77232,31,63,0.772807,44,53,0.896443
